,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,Compression,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode
1455,0A58F,vai,ꖏ,8980.0,,64.6006612979294,1499,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.017480781846461114,,bible.com,0A58F
1456,0A590,vai,ꖐ,8.0,,67.3106178218784,1553,Vaii,274,1,syllabary,Recent inventions,,513707.0,1.5573079595956448e-05,,bible.com,0A590
1457,0A591,vai,ꖑ,70.0,,39.2956212598279,866,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00013626444646461895,,bible.com,0A591
1458,0A595,vai,ꖕ,1930.0,,43.439804107392796,1174,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0037570054525244935,,bible.com,0A595
1459,0A599,vai,ꖙ,151.0,,41.760407770148504,1113,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.000293941877373678,,bible.com,0A599
1460,0A59B,vai,ꖛ,22.0,,62.6427895662844,845,Vaii,274,1,syllabary,Recent inventions,,513707.0,4.2825968888880236e-05,,bible.com,0A59B
1461,0A59C,vai,ꖜ,43.0,,64.0544357354877,1583,Vaii,274,1,syllabary,Recent inventions,,513707.0,8.370530282826592e-05,,bible.com,0A59C
1462,0A59D,vai,ꖝ,1516.0,,55.3350795821946,1409,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.002951098583433747,,bible.com,0A59D
1463,0A59E,vai,ꖞ,403.0,,58.007700479894,1477,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0007844938846463061,,bible.com,0A59E
1464,0A59F,vai,ꖟ,220.0,,52.07029386052071,1322,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00042825968888880235,,bible.com,0A59F
1465,0A5A1,vai,ꖡ,74.0,,61.314170321090096,1495,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00014405098626259715,,bible.com,0A5A1
1466,0A5A2,vai,ꖢ,630.0,,56.2038251567984,1488,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0012263800181815704,,bible.com,0A5A2
1467,0A5A3,vai,ꖣ,9.0,,69.045391631431,1591,Vaii,274,1,syllabary,Recent inventions,,513707.0,1.7519714545451006e-05,,bible.com,0A5A3
1468,0A5A4,vai,ꖤ,849.0,,40.74539033218829,1200,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0016526930721208783,,bible.com,0A5A4
1469,0A5A6,vai,ꖦ,528.0,,64.13966729806171,1111,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0010278232533331257,,bible.com,0A5A6
1470,0A5A8,vai,ꖨ,1701.0,,24.383625283237702,899,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00331122604909024,,bible.com,0A5A8
1471,0A5AB,vai,ꖫ,324.0,,30.645560844608802,936,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0006307097236362362,,bible.com,0A5AB
1472,0A5AC,vai,ꖬ,1803.0,,35.4464467540033,1015,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.003509782813938685,,bible.com,0A5AC
1473,0A5AE,vai,ꖮ,69.0,,43.784366123823396,1072,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00013431781151512437,,bible.com,0A5AE
1474,0A5B1,vai,ꖱ,839.0,,36.4421739903471,943,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0016332267226259326,,bible.com,0A5B1
1475,0A5B3,vai,ꖳ,292.0,,38.4144067287027,998,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0005684174052524104,,bible.com,0A5B3
1476,0A5B4,vai,ꖴ,5093.0,,36.8886836422575,1128,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.009914211797775775,,bible.com,0A5B4
1477,0A5B5,vai,ꖵ,1.0,,44.401640468244,1319,Vaii,274,1,syllabary,Recent inventions,,513707.0,1.946634949494556e-06,,bible.com,0A5B5
1478,0A5B6,vai,ꖶ,47.0,,42.3743010680256,1203,Vaii,274,1,syllabary,Recent inventions,,513707.0,9.149184262624414e-05,,bible.com,0A5B6
1479,0A5B7,vai,ꖷ,23286.0,,37.2847412373176,1016,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.045329341433930234,,bible.com,0A5B7
1480,0A5B8,vai,ꖸ,20030.0,,70.77458086465009,1077,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.038991098038375964,,bible.com,0A5B8
1481,0A5BA,vai,ꖺ,5258.0,,69.7044606163344,1655,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.010235406564442377,,bible.com,0A5BA
1482,0A5BB,vai,ꖻ,1570.0,,49.53758603024671,1297,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.003056216870706453,,bible.com,0A5BB
1483,0A5BC,vai,ꖼ,8.0,,49.809995005309105,1232,Vaii,274,1,syllabary,Recent inventions,,513707.0,1.5573079595956448e-05,,bible.com,0A5BC
1484,0A5BD,vai,ꖽ,662.0,,63.70185669035621,1514,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0012886723365653963,,bible.com,0A5BD
1485,0A5BF,vai,ꖿ,381.0,,62.501052729837596,1685,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0007416679157574259,,bible.com,0A5BF
1486,0A5C1,vai,ꗁ,354.0,,58.928315196206704,1522,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0006891087721210729,,bible.com,0A5C1
1487,0A5C2,vai,ꗂ,103.0,,79.1275096924113,1652,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0002005033997979393,,bible.com,0A5C2
1488,0A5C3,vai,ꗃ,3869.0,,33.9469717790672,952,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.007531530619594438,,bible.com,0A5C3
1489,0A5C4,vai,ꗄ,25.0,,35.2524961562174,996,Vaii,274,1,syllabary,Recent inventions,,513707.0,4.866587373736391e-05,,bible.com,0A5C4
1490,0A5C5,vai,ꗅ,331.0,,54.20854927147321,1372,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0006443361682826981,,bible.com,0A5C5
1491,0A5C6,vai,ꗆ,233.0,,56.0559593422475,1427,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0004535659432322316,,bible.com,0A5C6
1492,0A5C7,vai,ꗇ,129.0,,56.1941964803463,1442,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00025111590848479775,,bible.com,0A5C7
1493,0A5C9,vai,ꗉ,3199.0,,57.3508048752336,1392,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.006227285203433085,,bible.com,0A5C9
1494,0A5CB,vai,ꗋ,1857.0,,47.1518357092675,886,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.003614901101211391,,bible.com,0A5CB
1495,0A5CD,vai,ꗍ,16.0,,48.9689686410806,938,Vaii,274,1,syllabary,Recent inventions,,513707.0,3.1146159191912896e-05,,bible.com,0A5CD
1496,0A5CF,vai,ꗏ,13381.0,,38.020918073130105,1211,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.026047922259186656,,bible.com,0A5CF
1497,0A5D2,vai,ꗒ,2435.0,,54.85909525799129,1376,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.004740056102019244,,bible.com,0A5D2
1498,0A5D3,vai,ꗓ,3694.0,,43.7846264446395,1151,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.007190869503432891,,bible.com,0A5D3
1499,0A5D5,vai,ꗕ,130.0,,51.500388152716106,1175,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00025306254343429233,,bible.com,0A5D5
1500,0A5D8,vai,ꗘ,678.0,,61.9829243454699,1229,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.001319818495757309,,bible.com,0A5D8
1501,0A5DA,vai,ꗚ,579.0,,48.8566172738219,1374,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.001127101635757348,,bible.com,0A5DA
1502,0A5DB,vai,ꗛ,1915.0,,53.48292973011579,1342,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.003727805928282075,,bible.com,0A5DB
1503,0A5DC,vai,ꗜ,238.0,,48.6827119909514,1296,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00046329911797970437,,bible.com,0A5DC
1504,0A5DD,vai,ꗝ,76.0,,29.9756070026311,1197,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00014794425616158628,,bible.com,0A5DD
1505,0A5DE,vai,ꗞ,8210.0,,54.29780145626161,1113,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.015981872935350305,,bible.com,0A5DE
1506,0A5DF,vai,ꗟ,72.0,,47.1881496244621,1302,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00014015771636360805,,bible.com,0A5DF
1507,0A5E0,vai,ꗠ,686.0,,75.3111001357515,1575,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0013353915753532655,,bible.com,0A5E0
1508,0A5E1,vai,ꗡ,8461.0,,70.11821371341401,1624,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.01647047830767344,,bible.com,0A5E1
1509,0A5E2,vai,ꗢ,5501.0,,55.424216989494,1461,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.010708438857169553,,bible.com,0A5E2
1510,0A5E3,vai,ꗣ,2463.0,,58.32622753641979,1155,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.004794561880605092,,bible.com,0A5E3
1511,0A5E4,vai,ꗤ,158.0,,83.74368805987129,1884,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00030756832202013986,,bible.com,0A5E4
1512,0A5E5,vai,ꗥ,2.0,,85.485433775925,1855,Vaii,274,1,syllabary,Recent inventions,,513707.0,3.893269898989112e-06,,bible.com,0A5E5
1513,0A5E6,vai,ꗦ,865.0,,51.1282159803709,1380,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.001683839231312791,,bible.com,0A5E6
1514,0A5E8,vai,ꗨ,935.0,,32.4070991866556,1127,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0018201036777774101,,bible.com,0A5E8
1515,0A5E9,vai,ꗩ,96.0,,36.4009017010344,1204,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0001868769551514774,,bible.com,0A5E9
1516,0A5EA,vai,ꗪ,10732.0,,40.72930253776,1068,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.02089128627797558,,bible.com,0A5EA
1517,0A5EB,vai,ꗫ,271.0,,42.49019302124321,1083,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0005275380713130247,,bible.com,0A5EB
1518,0A5EC,vai,ꗬ,1369.0,,36.5308505575293,1249,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0026649432458580474,,bible.com,0A5EC
1519,0A5EE,vai,ꗮ,17.0,,38.3324640933361,1373,Vaii,274,1,syllabary,Recent inventions,,513707.0,3.3092794141407454e-05,,bible.com,0A5EE
1520,0A5EF,vai,ꗯ,85.0,,49.2956162081399,1130,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0001654639707070373,,bible.com,0A5EF
1521,0A5F1,vai,ꗱ,4062.0,,40.6899353298448,1164,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.007907231164846887,,bible.com,0A5F1
1522,0A5F2,vai,ꗲ,39.0,,51.262165546747106,1244,Vaii,274,1,syllabary,Recent inventions,,513707.0,7.591876303028769e-05,,bible.com,0A5F2
1523,0A5F3,vai,ꗳ,1039.0,,64.6138191595419,1427,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.002022553712524844,,bible.com,0A5F3
1524,0A5F5,vai,ꗵ,20.0,,81.5844029200003,1605,Vaii,274,1,syllabary,Recent inventions,,513707.0,3.893269898989113e-05,,bible.com,0A5F5
1525,0A5F7,vai,ꗷ,3133.0,,18.050400276515802,787,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.006098807296766445,,bible.com,0A5F7
1526,0A5FA,vai,ꗺ,482.0,,23.791812412694803,808,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0009382780456563761,,bible.com,0A5FA
1527,0A5FB,vai,ꗻ,926.0,,40.8591835885548,1179,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.001802583963231959,,bible.com,0A5FB
1528,0A5FD,vai,ꗽ,110.0,,44.465033686230605,1273,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00021412984444440117,,bible.com,0A5FD
1529,0A600,vai,ꘀ,947.0,,46.977133991923296,1321,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0018434632971713447,,bible.com,0A600
1530,0A601,vai,ꘁ,9.0,,55.4658847635334,1333,Vaii,274,1,syllabary,Recent inventions,,513707.0,1.7519714545451006e-05,,bible.com,0A601
1531,0A602,vai,ꘂ,3645.0,,53.2089433392784,1276,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.007095484390907658,,bible.com,0A602
1532,0A603,vai,ꘃ,10627.0,,45.251198821804294,1064,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.02068688960827865,,bible.com,0A603
1533,0A604,vai,ꘄ,2.0,,47.2616958450814,1126,Vaii,274,1,syllabary,Recent inventions,,513707.0,3.893269898989112e-06,,bible.com,0A604
1534,0A606,vai,ꘆ,65.0,,53.0427524671512,1092,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.00012653127171714616,,bible.com,0A606
1535,0A608,vai,ꘈ,2720.0,,66.8653441816115,806,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.005294847062625193,,bible.com,0A608
1536,0A609,vai,ꘉ,1068.0,,47.1322830419721,1175,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.002079006126060186,,bible.com,0A609
1537,0A60A,vai,ꘊ,1071.0,,69.1790656371294,1363,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.0020848460309086697,,bible.com,0A60A
1538,0A60B,vai,ꘋ,24815.0,,53.76054966768021,1422,Vaii,274,1,syllabary,Recent inventions,,513707.0,0.04830574627170741,,bible.com,0A60B
1539,10450,eng,𐑐,1856.0,,34.169528922135804,891,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.019023020314453805,,bible.com,10450
1540,10451,eng,𐑑,7637.0,,37.4872078284513,867,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.07827521882623045,,bible.com,10451
1541,10452,eng,𐑒,2951.0,,42.478475815170704,1047,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.030246192321095464,,bible.com,10452
1542,10453,eng,𐑓,1897.0,,34.1896683215031,893,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.019443248672693356,,bible.com,10453
1543,10454,eng,𐑔,512.0,,55.1372716521506,1270,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.005247729741918291,,bible.com,10454
1544,10455,eng,𐑕,4922.0,,41.660679218657606,1248,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.050447901933050446,,bible.com,10455
1545,10456,eng,𐑖,632.0,,40.5414858036935,1105,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.0064776664001803905,,bible.com,10456
1546,10457,eng,𐑗,587.0,,51.092313437454,1233,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.006016440153332104,,bible.com,10457
1547,10458,eng,𐑘,282.0,,28.0405341862381,903,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.0028903511469159336,,bible.com,10458
1548,10459,eng,𐑙,1164.0,,67.5944135139834,1339,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.011930385585142365,,bible.com,10459
1549,1045A,eng,𐑚,1922.0,,34.2158249871689,893,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.019699485476497962,,bible.com,1045A
1550,1045B,eng,𐑛,4175.0,,37.67668641390421,901,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.04279154623536888,,bible.com,1045B
1551,1045C,eng,𐑜,872.0,,42.3458982839708,1064,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.00893753971670459,,bible.com,1045C
1552,1045D,eng,𐑝,2056.0,,34.3623652919844,932,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.021072914744890637,,bible.com,1045D
1553,1045E,eng,𐑞,3547.0,,54.896154976412404,1262,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.036354877723797224,,bible.com,1045E
1554,1045F,eng,𐑟,3102.0,,37.4898602619062,1215,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.03179386261607527,,bible.com,1045F
1555,10460,eng,𐑠,36.0,,40.356160067166,1078,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.00036898099747862984,,bible.com,10460
1556,10461,eng,𐑡,458.0,,50.9563777482978,1330,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.004694258245700346,,bible.com,10461
1557,10462,eng,𐑢,2732.0,,28.166781266370503,900,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.02800155791976713,,bible.com,10462
1558,10463,eng,𐑣,2392.0,,67.763985970542,1481,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.024516737388024516,,bible.com,10463
1559,10464,eng,𐑤,4073.0,,29.445614396897,1016,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.041746100075846095,,bible.com,10464
1560,10465,eng,𐑥,3396.0,,22.2695717395918,1027,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.03480720742881742,,bible.com,10465
1561,10466,eng,𐑦,7626.0,,17.257357897414998,735,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.07816247463255642,,bible.com,10466
1562,10467,eng,𐑧,2540.0,,22.689050203376002,915,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.026033659266547774,,bible.com,10467
1563,10468,eng,𐑨,2879.0,,22.6342324873125,989,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.029508230326138203,,bible.com,10468
1564,10469,eng,𐑩,4527.0,,22.542926192569,935,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.04639936043293771,,bible.com,10469
1565,1046A,eng,𐑪,2092.0,,22.5716404720708,839,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.02144189574236927,,bible.com,1046A
1566,1046B,eng,𐑫,543.0,,33.5870536152907,1146,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.005565463378636,,bible.com,1046B
1567,1046C,eng,𐑬,686.0,,28.5202738203682,988,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.007031137896398336,,bible.com,1046C
1568,1046D,eng,𐑭,382.0,,34.0718634891944,1132,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.0039152983621343505,,bible.com,1046D
1569,1046E,eng,𐑮,2419.0,,29.3660180970575,1003,Shaw,48,1,alphabet,Recent inventions,,97566.0,0.02479347313613349,,bible.com,1046E
